ID	TYPE	NAME
ID	SC %	A rdfs:label
NCBIGene:1000	SO:0000704	CDH2
NCBIGene:3270	SO:0000704	HRC
NCBIGene:222235	SO:0000704	FBXL13
NCBIGene:7138	SO:0000704	TNNT1
NCBIGene:257397	SO:0000704	TAB3
NCBIGene:445	SO:0000704	ASS1
NCBIGene:84516	SO:0000704	DCTN5
NCBIGene:51555	SO:0000704	PEX5L
NCBIGene:10966	SO:0000704	RAB40B
NCBIGene:9429	SO:0000704	ABCG2
NCBIGene:670	SO:0000704	BPHL
NCBIGene:256356	SO:0000704	GK5
NCBIGene:55795	SO:0000704	PCID2
NCBIGene:3073	SO:0000704	HEXA
NCBIGene:23192	SO:0000704	ATG4B
NCBIGene:2645	SO:0000704	GCK
NCBIGene:64763	SO:0000704	ZNF574
NCBIGene:6490	SO:0000704	PMEL
NCBIGene:57545	SO:0000704	CC2D2A
NCBIGene:1842	SO:0000704	ECM2
NCBIGene:8568	SO:0000704	RRP1
NCBIGene:56834	SO:0000704	GPR137
NCBIGene:242	SO:0000704	ALOX12B
NCBIGene:79019	SO:0000704	CENPM
NCBIGene:22864	SO:0000704	R3HDM2
NCBIGene:5316	SO:0000704	PKNOX1
NCBIGene:6508	SO:0000704	SLC4A3
NCBIGene:22836	SO:0000704	RHOBTB3
NCBIGene:23368	SO:0000704	PPP1R13B
NCBIGene:29800	SO:0000704	ZDHHC1
NCBIGene:1845	SO:0000704	DUSP3
NCBIGene:83787	SO:0000704	ARMC10
NCBIGene:1879	SO:0000704	EBF1
NCBIGene:3171	SO:0000704	FOXA3
NCBIGene:22937	SO:0000704	SCAP
NCBIGene:6614	SO:0000704	SIGLEC1
NCBIGene:149643	SO:0000704	SPATA45
NCBIGene:3708	SO:0000704	ITPR1
NCBIGene:9349	SO:0000704	RPL23
NCBIGene:5224	SO:0000704	PGAM2
NCBIGene:140885	SO:0000704	SIRPA
NCBIGene:384	SO:0000704	ARG2
NCBIGene:2744	SO:0000704	GLS
NCBIGene:6732	SO:0000704	SRPK1
NCBIGene:158835	SO:0000704	AWAT2
NCBIGene:84519	SO:0000704	ACRBP
NCBIGene:1742	SO:0000704	DLG4
NCBIGene:64919	SO:0000704	BCL11B
NCBIGene:5989	SO:0000704	RFX1
NCBIGene:25929	SO:0000704	GEMIN5
NCBIGene:130617	SO:0000704	ZFAND2B
NCBIGene:4284	SO:0000704	MIP
NCBIGene:6515	SO:0000704	SLC2A3
NCBIGene:84709	SO:0000704	MGARP
NCBIGene:201181	SO:0000704	ZNF385C
NCBIGene:2826	SO:0000704	CCR10
NCBIGene:654790	SO:0000704	PCP4L1
NCBIGene:9358	SO:0000704	ITGBL1
NCBIGene:49856	SO:0000704	WRAP73
NCBIGene:57515	SO:0000704	SERINC1
NCBIGene:79809	SO:0000704	TTC21B
NCBIGene:26130	SO:0000704	GAPVD1
NCBIGene:2197	SO:0000704	FAU
NCBIGene:5533	SO:0000704	PPP3CC
NCBIGene:23457	SO:0000704	ABCB9
NCBIGene:130752	SO:0000704	MDH1B
NCBIGene:283149	SO:0000704	BCL9L
NCBIGene:9338	SO:0000704	TCEAL1
NCBIGene:5305	SO:0000704	PIP4K2A
NCBIGene:81575	SO:0000704	APOLD1
NCBIGene:140803	SO:0000704	TRPM6
NCBIGene:148479	SO:0000704	PHF13
NCBIGene:55689	SO:0000704	YEATS2
NCBIGene:100133267	SO:0000704	DEFB130B
NCBIGene:5230	SO:0000704	PGK1
NCBIGene:10389	SO:0000704	SCML2
NCBIGene:23451	SO:0000704	SF3B1
NCBIGene:54386	SO:0000704	TERF2IP
NCBIGene:1298	SO:0000704	COL9A2
NCBIGene:25891	SO:0000704	PAMR1
NCBIGene:92912	SO:0000704	UBE2Q2
NCBIGene:4048	SO:0000704	LTA4H
NCBIGene:4659	SO:0000704	PPP1R12A
NCBIGene:118980	SO:0000704	SFXN2
NCBIGene:923	SO:0000704	CD6
NCBIGene:5655	SO:0000704	KLK10
NCBIGene:55374	SO:0000704	TMCO6
NCBIGene:51251	SO:0000704	NT5C3A
NCBIGene:84881	SO:0000704	RPUSD4
NCBIGene:27147	SO:0000704	DENND2A
NCBIGene:51059	SO:0000704	FAM135B
NCBIGene:1666	SO:0000704	DECR1
NCBIGene:1381	SO:0000704	CRABP1
NCBIGene:226	SO:0000704	ALDOA
NCBIGene:90952	SO:0000704	ESAM
NCBIGene:6047	SO:0000704	RNF4
NCBIGene:402682	SO:0000704	UFSP1
NCBIGene:8550	SO:0000704	MAPKAPK5
NCBIGene:6938	SO:0000704	TCF12
NCBIGene:9201	SO:0000704	DCLK1
NCBIGene:2119	SO:0000704	ETV5
NCBIGene:6920	SO:0000704	TCEA3
NCBIGene:5193	SO:0000704	PEX12
NCBIGene:57157	SO:0000704	PHTF2
NCBIGene:51228	SO:0000704	GLTP
NCBIGene:27145	SO:0000704	FILIP1
NCBIGene:8570	SO:0000704	KHSRP
NCBIGene:50964	SO:0000704	SOST
NCBIGene:117579	SO:0000704	RLN3
NCBIGene:79147	SO:0000704	FKRP
NCBIGene:375743	SO:0000704	PTAR1
NCBIGene:10284	SO:0000704	SAP18
NCBIGene:10316	SO:0000704	NMUR1
NCBIGene:25855	SO:0000704	BRMS1
NCBIGene:9554	SO:0000704	SEC22B
NCBIGene:6001	SO:0000704	RGS10
NCBIGene:80198	SO:0000704	MUS81
NCBIGene:60	SO:0000704	ACTB
NCBIGene:4139	SO:0000704	MARK1
NCBIGene:55072	SO:0000704	RNF31
NCBIGene:139411	SO:0000704	PTCHD1
NCBIGene:54860	SO:0000704	MS4A12
NCBIGene:5698	SO:0000704	PSMB9
NCBIGene:11240	SO:0000704	PADI2
NCBIGene:10318	SO:0000704	TNIP1
NCBIGene:10687	SO:0000704	PNMA2
NCBIGene:7430	SO:0000704	EZR
NCBIGene:4598	SO:0000704	MVK
NCBIGene:7447	SO:0000704	VSNL1
NCBIGene:53405	SO:0000704	CLIC5
NCBIGene:26232	SO:0000704	FBXO2
NCBIGene:5620	SO:0000704	PRM2
NCBIGene:80223	SO:0000704	RAB11FIP1
NCBIGene:91807	SO:0000704	MYLK3
NCBIGene:7709	SO:0000704	ZBTB17
NCBIGene:158234	SO:0000704	TRMT10B
NCBIGene:55644	SO:0000704	OSGEP
NCBIGene:130560	SO:0000704	SPATA3
NCBIGene:11041	SO:0000704	B4GAT1
NCBIGene:80854	SO:0000704	SETD7
NCBIGene:25996	SO:0000704	REXO2
NCBIGene:64900	SO:0000704	LPIN3
NCBIGene:55665	SO:0000704	URGCP
NCBIGene:8480	SO:0000704	RAE1
NCBIGene:148870	SO:0000704	CCDC27
NCBIGene:3984	SO:0000704	LIMK1
NCBIGene:5455	SO:0000704	POU3F3
NCBIGene:10285	SO:0000704	SMNDC1
NCBIGene:400916	SO:0000704	CHCHD10
NCBIGene:152485	SO:0000704	ZNF827
NCBIGene:91181	SO:0000704	NUP210L
NCBIGene:128408	SO:0000704	BHLHE23
NCBIGene:29916	SO:0000704	SNX11
NCBIGene:83871	SO:0000704	RAB34
NCBIGene:5919	SO:0000704	RARRES2
NCBIGene:391475	SO:0000704	DYTN
NCBIGene:10026	SO:0000704	PIGK
NCBIGene:11317	SO:0000704	RBPJL
NCBIGene:221002	SO:0000704	RASGEF1A
NCBIGene:57224	SO:0000704	NHSL1
NCBIGene:1762	SO:0000704	DMWD
NCBIGene:91289	SO:0000704	LMF2
NCBIGene:79180	SO:0000704	EFHD2
NCBIGene:6565	SO:0000704	SLC15A2
NCBIGene:114883	SO:0000704	OSBPL9
NCBIGene:340260	SO:0000704	UNCX
NCBIGene:2547	SO:0000704	XRCC6
NCBIGene:9282	SO:0000704	MED14
NCBIGene:83692	SO:0000704	CD99L2
NCBIGene:9854	SO:0000704	C2CD2L
NCBIGene:80135	SO:0000704	RPF1
NCBIGene:148281	SO:0000704	SYT6
NCBIGene:23140	SO:0000704	ZZEF1
NCBIGene:208	SO:0000704	AKT2
NCBIGene:124512	SO:0000704	METTL23
NCBIGene:8074	SO:0000704	FGF23
NCBIGene:960	SO:0000704	CD44
NCBIGene:55612	SO:0000704	FERMT1
NCBIGene:83850	SO:0000704	ESYT3
NCBIGene:55133	SO:0000704	SRBD1
NCBIGene:6405	SO:0000704	SEMA3F
NCBIGene:57704	SO:0000704	GBA2
NCBIGene:3949	SO:0000704	LDLR
NCBIGene:23028	SO:0000704	KDM1A
NCBIGene:9617	SO:0000704	MTRF1
NCBIGene:146433	SO:0000704	IL34
NCBIGene:11213	SO:0000704	IRAK3
NCBIGene:3298	SO:0000704	HSF2
NCBIGene:9965	SO:0000704	FGF19
NCBIGene:9439	SO:0000704	MED23
NCBIGene:84460	SO:0000704	ZMAT1
NCBIGene:256471	SO:0000704	MFSD8
NCBIGene:50809	SO:0000704	HP1BP3
NCBIGene:83468	SO:0000704	GLT8D2
NCBIGene:147912	SO:0000704	SIX5
NCBIGene:90007	SO:0000704	MIDN
NCBIGene:2786	SO:0000704	GNG4
NCBIGene:6567	SO:0000704	SLC16A2
NCBIGene:9969	SO:0000704	MED13
NCBIGene:55501	SO:0000704	CHST12
NCBIGene:824	SO:0000704	CAPN2
NCBIGene:2064	SO:0000704	ERBB2
NCBIGene:1390	SO:0000704	CREM
NCBIGene:2037	SO:0000704	EPB41L2
NCBIGene:10827	SO:0000704	FAM114A2
NCBIGene:2984	SO:0000704	GUCY2C
NCBIGene:84572	SO:0000704	GNPTG
NCBIGene:56937	SO:0000704	PMEPA1
NCBIGene:3382	SO:0000704	ICA1
NCBIGene:3141	SO:0000704	HLCS
NCBIGene:2237	SO:0000704	FEN1
NCBIGene:10073	SO:0000704	SNUPN
NCBIGene:26262	SO:0000704	TSPAN17
NCBIGene:116541	SO:0000704	MRPL54
NCBIGene:9270	SO:0000704	ITGB1BP1
NCBIGene:57158	SO:0000704	JPH2
NCBIGene:55274	SO:0000704	PHF10
NCBIGene:127540	SO:0000704	HMGB4
NCBIGene:2296	SO:0000704	FOXC1
NCBIGene:26094	SO:0000704	DCAF4
NCBIGene:24147	SO:0000704	FJX1
NCBIGene:7551	SO:0000704	ZNF3
NCBIGene:51552	SO:0000704	RAB14
NCBIGene:1525	SO:0000704	CXADR
NCBIGene:4093	SO:0000704	SMAD9
NCBIGene:126567	SO:0000704	C2CD4C
NCBIGene:25909	SO:0000704	AHCTF1
NCBIGene:11273	SO:0000704	ATXN2L
NCBIGene:54682	SO:0000704	MANSC1
NCBIGene:56900	SO:0000704	TMEM167B
NCBIGene:54475	SO:0000704	NLE1
NCBIGene:3104	SO:0000704	ZBTB48
NCBIGene:51335	SO:0000704	NGRN
NCBIGene:3787	SO:0000704	KCNS1
NCBIGene:126353	SO:0000704	MISP
NCBIGene:64327	SO:0000704	LMBR1
NCBIGene:641649	SO:0000704	TMEM91
NCBIGene:165721	SO:0000704	DNAJB8
NCBIGene:90019	SO:0000704	SYT8
NCBIGene:6747	SO:0000704	SSR3
NCBIGene:8683	SO:0000704	SRSF9
NCBIGene:23568	SO:0000704	ARL2BP
NCBIGene:8490	SO:0000704	RGS5
NCBIGene:4988	SO:0000704	OPRM1
NCBIGene:10152	SO:0000704	ABI2
NCBIGene:55294	SO:0000704	FBXW7
NCBIGene:344758	SO:0000704	GPR149
NCBIGene:6773	SO:0000704	STAT2
NCBIGene:85457	SO:0000704	CIPC
NCBIGene:27199	SO:0000704	OXGR1
NCBIGene:29109	SO:0000704	FHOD1
NCBIGene:79724	SO:0000704	ZNF768
NCBIGene:6731	SO:0000704	SRP72
NCBIGene:7058	SO:0000704	THBS2
NCBIGene:8208	SO:0000704	CHAF1B
NCBIGene:34	SO:0000704	ACADM
NCBIGene:5864	SO:0000704	RAB3A
NCBIGene:115939	SO:0000704	TSR3
NCBIGene:1300	SO:0000704	COL10A1
NCBIGene:23177	SO:0000704	CEP68
NCBIGene:51100	SO:0000704	SH3GLB1
NCBIGene:5925	SO:0000704	RB1
NCBIGene:54496	SO:0000704	PRMT7
NCBIGene:58191	SO:0000704	CXCL16
NCBIGene:4843	SO:0000704	NOS2
NCBIGene:26585	SO:0000704	GREM1
NCBIGene:9963	SO:0000704	SLC23A1
NCBIGene:29081	SO:0000704	METTL5
NCBIGene:23539	SO:0000704	SLC16A8
NCBIGene:261729	SO:0000704	STEAP2
